benchmark,time,runs,noReload,workers,isolation,sites,engine,initialOpsPerStructure,itemsPerStructure,operation,rt,tps,ct,ar,rtP95
micro,60,3,false,1,RC,1,native,32,3125,counterInc,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,mapAdd,0.001597,473.124,25549,0.000000,0.001956
micro,60,3,false,1,RC,1,native,32,3125,setContains,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,mapRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,mapGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,listRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,registerGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,mapClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,total,0.001056,943.655,50958,0.000000,0.001875
micro,60,3,false,1,RC,1,native,32,3125,setRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,setAdd,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,listAdd,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,registerSet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,setClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,setGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,listGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,mapContains,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,32,3125,listAppend,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,setGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,setContains,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,setRmv,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,mapContains,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,total,0.001056,944.492,51003,0.000000,0.001884
micro,60,3,false,1,RC,1,native,64,1562,registerGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,setAdd,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,listAppend,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,counterDec,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,listAdd,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,counterInc,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,listPrepend,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,listGet,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,listClear,NaN,0.000,0,NaN,NaN
micro,60,3,false,1,RC,1,native,64,1562,setClear,NaN,0.000,0,NaN,NaN
